State,City,NO2_Mean,NO2_1st_Max_Value,NO2_AQI,O3_Mean,O3_1st_Max_Value,O3_AQI,SO2_Mean,SO2_1st_Max_Value,SO2_AQI,CO_Mean,CO_1st_Max_Value,CO_AQI
New Jersey,Camden,20.125,39,37,0.022875,0.032,27,4.971429,6.3,,0.382609,0.7,
New Jersey,Camden,20.125,39,37,0.022875,0.032,27,4.971429,6.3,,0.395833,0.5,6
New Jersey,Camden,20.166667,42,40,0.025083,0.039,33,3.375,6,9,0.283333,0.5,
New Jersey,Camden,20.166667,42,40,0.025083,0.039,33,3.375,6,9,0.283333,0.3,3
New Jersey,Camden,20.166667,42,40,0.025083,0.039,33,3.35,4.6,,0.283333,0.5,
New Jersey,Camden,20.166667,42,40,0.025083,0.039,33,3.35,4.6,,0.283333,0.3,3
New Jersey,Camden,25.416667,49,46,0.030708,0.05,42,6,25,36,0.395833,1.4,
New Jersey,Camden,25.416667,49,46,0.030708,0.05,42,6,25,36,0.4125,0.6,7
New Jersey,Camden,25.416667,49,46,0.030708,0.05,42,5.975,19.3,,0.395833,1.4,
New Jersey,Camden,25.416667,49,46,0.030708,0.05,42,5.975,19.3,,0.4125,0.6,7
New Jersey,Camden,27.166667,45,42,0.022708,0.033,28,7.333333,21,30,0.366667,0.5,
New Jersey,Camden,27.166667,45,42,0.022708,0.033,28,7.333333,21,30,0.366667,0.4,5
New Jersey,Camden,27.166667,45,42,0.022708,0.033,28,7.325,19,,0.366667,0.5,
New Jersey,Camden,27.166667,45,42,0.022708,0.033,28,7.325,19,,0.366667,0.4,5
New Jersey,Camden,16.75,26,25,0.022125,0.027,23,1.125,3,4,0.3375,0.5,
New Jersey,Camden,16.75,26,25,0.022125,0.027,23,1.125,3,4,0.354167,0.4,5
New Jersey,Camden,16.75,26,25,0.022125,0.027,23,1.125,2,,0.3375,0.5,
New Jersey,Camden,16.75,26,25,0.022125,0.027,23,1.125,2,,0.354167,0.4,5
New Jersey,Camden,11.25,18,17,0.029208,0.034,29,2.25,9,13,0.275,0.3,
New Jersey,Camden,11.25,18,17,0.029208,0.034,29,2.25,9,13,0.283333,0.3,3
New Jersey,Camden,11.25,18,17,0.029208,0.034,29,2.225,6.6,,0.275,0.3,
New Jersey,Camden,11.25,18,17,0.029208,0.034,29,2.225,6.6,,0.283333,0.3,3
New Jersey,Camden,7.791667,15,14,0.031292,0.04,34,1.166667,2,3,0.245833,0.3,
New Jersey,Camden,7.791667,15,14,0.031292,0.04,34,1.166667,2,3,0.25,0.3,3
New Jersey,Camden,7.791667,15,14,0.031292,0.04,34,1.1625,2,,0.245833,0.3,
New Jersey,Camden,7.791667,15,14,0.031292,0.04,34,1.1625,2,,0.25,0.3,3
New Jersey,Camden,15.083333,29,27,0.027,0.033,28,1.083333,2,3,0.325,0.5,
New Jersey,Camden,15.083333,29,27,0.027,0.033,28,1.083333,2,3,0.320833,0.4,5
New Jersey,Camden,15.083333,29,27,0.027,0.033,28,1.075,1.6,,0.325,0.5,
New Jersey,Camden,15.083333,29,27,0.027,0.033,28,1.075,1.6,,0.320833,0.4,5
New Jersey,Camden,8.583333,14,13,0.023,0.027,23,1,1,1,0.27619,0.4,
New Jersey,Camden,8.583333,14,13,0.023,0.027,23,1,1,1,0.272727,0.3,3
New Jersey,Camden,8.583333,14,13,0.023,0.027,23,1,1,,0.27619,0.4,
New Jersey,Camden,8.583333,14,13,0.023,0.027,23,1,1,,0.272727,0.3,3
New Jersey,Camden,22.9,35,33,0.00875,0.016,14,4.208333,13,19,0.395833,0.6,
New Jersey,Camden,22.9,35,33,0.00875,0.016,14,4.208333,13,19,0.372727,0.5,6
New Jersey,Camden,22.9,35,33,0.00875,0.016,14,4.175,9.6,,0.395833,0.6,
New Jersey,Camden,22.9,35,33,0.00875,0.016,14,4.175,9.6,,0.372727,0.5,6
New Jersey,Camden,35.666667,57,54,0.010958,0.025,21,9.083333,38,54,0.670833,1.1,
New Jersey,Camden,35.666667,57,54,0.010958,0.025,21,9.083333,38,54,0.620833,0.8,9
New Jersey,Camden,35.666667,57,54,0.010958,0.025,21,9.05,27,,0.670833,1.1,
New Jersey,Camden,35.666667,57,54,0.010958,0.025,21,9.05,27,,0.620833,0.8,9
New Jersey,Camden,26.458333,48,45,0.023625,0.039,33,3.958333,9,13,0.4375,0.8,
New Jersey,Camden,26.458333,48,45,0.023625,0.039,33,3.958333,9,13,0.5,0.8,9
New Jersey,Camden,26.458333,48,45,0.023625,0.039,33,3.9375,6,,0.4375,0.8,
New Jersey,Camden,26.458333,48,45,0.023625,0.039,33,3.9375,6,,0.5,0.8,9
New Jersey,Camden,25.833333,46,43,0.033167,0.048,41,5.166667,16,23,0.495833,0.7,
New Jersey,Camden,25.833333,46,43,0.033167,0.048,41,5.166667,16,23,0.475,0.6,7
New Jersey,Camden,25.833333,46,43,0.033167,0.048,41,5.1375,12.6,,0.495833,0.7,
New Jersey,Camden,25.833333,46,43,0.033167,0.048,41,5.1375,12.6,,0.475,0.6,7
New Jersey,Camden,16.541667,49,46,0.030208,0.047,40,4.041667,13,19,0.4,0.9,
New Jersey,Camden,16.541667,49,46,0.030208,0.047,40,4.041667,13,19,0.379167,0.6,7
New Jersey,Camden,16.541667,49,46,0.030208,0.047,40,4,10.3,,0.4,0.9,
New Jersey,Camden,16.541667,49,46,0.030208,0.047,40,4,10.3,,0.379167,0.6,7
New Jersey,Camden,22.458333,50,47,0.035833,0.056,47,3.5,6,9,0.566667,1.2,
New Jersey,Camden,22.458333,50,47,0.035833,0.056,47,3.5,6,9,0.6125,0.9,10
New Jersey,Camden,22.458333,50,47,0.035833,0.056,47,3.475,5.3,,0.566667,1.2,
New Jersey,Camden,22.458333,50,47,0.035833,0.056,47,3.475,5.3,,0.6125,0.9,10
New Jersey,Camden,17.541667,34,32,0.026917,0.036,31,3.916667,12,17,0.429167,0.6,
New Jersey,Camden,17.541667,34,32,0.026917,0.036,31,3.916667,12,17,0.4125,0.5,6
New Jersey,Camden,17.541667,34,32,0.026917,0.036,31,3.875,8.6,,0.429167,0.6,
New Jersey,Camden,17.541667,34,32,0.026917,0.036,31,3.875,8.6,,0.4125,0.5,6
New Jersey,Camden,20.125,38,36,0.017125,0.029,25,6.916667,11,16,0.445833,0.6,
New Jersey,Camden,20.125,38,36,0.017125,0.029,25,6.916667,11,16,0.429167,0.5,6
New Jersey,Camden,20.125,38,36,0.017125,0.029,25,6.8875,9,,0.445833,0.6,
New Jersey,Camden,20.125,38,36,0.017125,0.029,25,6.8875,9,,0.429167,0.5,6
New Jersey,Camden,25.958333,41,39,0.021458,0.036,31,7.791667,20,29,0.570833,1.3,
New Jersey,Camden,25.958333,41,39,0.021458,0.036,31,7.791667,20,29,0.591667,0.8,9
New Jersey,Camden,25.958333,41,39,0.021458,0.036,31,7.75,13.6,,0.570833,1.3,
New Jersey,Camden,25.958333,41,39,0.021458,0.036,31,7.75,13.6,,0.591667,0.8,9
New Jersey,Camden,26.916667,52,49,0.01775,0.038,32,3.416667,6,9,0.6375,2.4,
New Jersey,Camden,26.916667,52,49,0.01775,0.038,32,3.416667,6,9,0.533333,1,11
New Jersey,Camden,26.916667,52,49,0.01775,0.038,32,3.3875,5,,0.6375,2.4,
New Jersey,Camden,26.916667,52,49,0.01775,0.038,32,3.3875,5,,0.533333,1,11
New Jersey,Camden,29.916667,49,46,0.024208,0.041,35,6.5,11,16,0.8,2,
New Jersey,Camden,29.916667,49,46,0.024208,0.041,35,6.5,11,16,0.904167,1.5,17
New Jersey,Camden,29.916667,49,46,0.024208,0.041,35,6.475,9.3,,0.8,2,
New Jersey,Camden,29.916667,49,46,0.024208,0.041,35,6.475,9.3,,0.904167,1.5,17
New Jersey,Camden,13.125,32,30,0.038708,0.052,44,3.208333,6,9,0.420833,0.6,
New Jersey,Camden,13.125,32,30,0.038708,0.052,44,3.208333,6,9,0.4625,0.6,7
New Jersey,Camden,13.125,32,30,0.038708,0.052,44,3.1625,5.3,,0.420833,0.6,
New Jersey,Camden,13.125,32,30,0.038708,0.052,44,3.1625,5.3,,0.4625,0.6,7
New Jersey,Camden,17.416667,28,26,0.022833,0.032,27,5.208333,12,17,0.458333,0.6,
New Jersey,Camden,17.416667,28,26,0.022833,0.032,27,5.208333,12,17,0.458333,0.5,6
New Jersey,Camden,17.416667,28,26,0.022833,0.032,27,5.175,10.6,,0.458333,0.6,
New Jersey,Camden,17.416667,28,26,0.022833,0.032,27,5.175,10.6,,0.458333,0.5,6
New Jersey,Camden,14.125,27,25,0.023542,0.027,23,3.333333,9,13,0.416667,0.6,
New Jersey,Camden,14.125,27,25,0.023542,0.027,23,3.333333,9,13,0.425,0.5,6
New Jersey,Camden,14.125,27,25,0.023542,0.027,23,3.3125,6,,0.416667,0.6,
New Jersey,Camden,14.125,27,25,0.023542,0.027,23,3.3125,6,,0.425,0.5,6
New Jersey,Camden,17.727273,45,42,0.017625,0.029,25,3.625,12,17,0.4375,0.9,
New Jersey,Camden,17.727273,45,42,0.017625,0.029,25,3.625,12,17,0.404167,0.6,7
New Jersey,Camden,17.727273,45,42,0.017625,0.029,25,3.5875,10.6,,0.4375,0.9,
New Jersey,Camden,17.727273,45,42,0.017625,0.029,25,3.5875,10.6,,0.404167,0.6,7
New Jersey,Camden,23.458333,41,39,0.028625,0.045,38,6.409091,12,17,0.486957,0.8,
New Jersey,Camden,23.458333,41,39,0.028625,0.045,38,6.409091,12,17,0.533333,0.7,8
New Jersey,Camden,23.458333,41,39,0.028625,0.045,38,6.583333,10,,0.486957,0.8,
New Jersey,Camden,23.458333,41,39,0.028625,0.045,38,6.583333,10,,0.533333,0.7,8
New Jersey,Camden,19.75,41,39,0.033167,0.05,42,3.090909,6,9,0.426087,0.9,
New Jersey,Camden,19.75,41,39,0.033167,0.05,42,3.090909,6,9,0.420833,0.6,7
New Jersey,Camden,19.75,41,39,0.033167,0.05,42,2.971429,4.3,,0.426087,0.9,
New Jersey,Camden,19.75,41,39,0.033167,0.05,42,2.971429,4.3,,0.420833,0.6,7
New Jersey,Camden,10.125,32,30,0.038917,0.057,48,2,3,4,0.379167,0.7,
New Jersey,Camden,10.125,32,30,0.038917,0.057,48,2,3,4,0.383333,0.5,6
New Jersey,Camden,10.125,32,30,0.038917,0.057,48,1.975,2.6,,0.379167,0.7,
New Jersey,Camden,10.125,32,30,0.038917,0.057,48,1.975,2.6,,0.383333,0.5,6
New Jersey,Camden,8.291667,16,15,0.02775,0.035,30,2.916667,10,14,0.3625,0.4,
New Jersey,Camden,8.291667,16,15,0.02775,0.035,30,2.916667,10,14,0.383333,0.4,5
New Jersey,Camden,8.291667,16,15,0.02775,0.035,30,2.8875,8,,0.3625,0.4,
New Jersey,Camden,8.291667,16,15,0.02775,0.035,30,2.8875,8,,0.383333,0.4,5
New Jersey,Camden,21.5,50,47,0.0235,0.037,31,6.166667,17,24,0.495833,1.3,
New Jersey,Camden,21.5,50,47,0.0235,0.037,31,6.166667,17,24,0.420833,0.8,9
New Jersey,Camden,21.5,50,47,0.0235,0.037,31,6.1625,13,,0.495833,1.3,
New Jersey,Camden,21.5,50,47,0.0235,0.037,31,6.1625,13,,0.420833,0.8,9
New Jersey,Camden,12.8125,37,35,0.025118,0.033,28,2.0625,3,4,0.45,0.6,
New Jersey,Camden,12.8125,37,35,0.025118,0.033,28,2.0625,3,4,0.530769,0.9,10
New Jersey,Camden,12.8125,37,35,0.025118,0.033,28,1.98,2.3,,0.45,0.6,
New Jersey,Camden,12.8125,37,35,0.025118,0.033,28,1.98,2.3,,0.530769,0.9,10
New Jersey,Camden,17.652174,35,33,0.020125,0.035,30,3.625,10,14,0.486957,0.9,
New Jersey,Camden,17.652174,35,33,0.020125,0.035,30,3.625,10,14,0.475,0.6,7
New Jersey,Camden,17.652174,35,33,0.020125,0.035,30,3.6125,9,,0.486957,0.9,
New Jersey,Camden,17.652174,35,33,0.020125,0.035,30,3.6125,9,,0.475,0.6,7
New Jersey,Camden,20.958333,47,44,0.02375,0.036,31,3.708333,7,10,0.475,0.7,
New Jersey,Camden,20.958333,47,44,0.02375,0.036,31,3.708333,7,10,0.475,0.6,7
New Jersey,Camden,20.958333,47,44,0.02375,0.036,31,3.675,5.6,,0.475,0.7,
New Jersey,Camden,20.958333,47,44,0.02375,0.036,31,3.675,5.6,,0.475,0.6,7
New Jersey,Camden,23.583333,45,42,0.023625,0.042,36,3.208333,6,9,0.529167,1,
New Jersey,Camden,23.583333,45,42,0.023625,0.042,36,3.208333,6,9,0.529167,0.7,8
New Jersey,Camden,23.583333,45,42,0.023625,0.042,36,3.1875,4.3,,0.529167,1,
New Jersey,Camden,23.583333,45,42,0.023625,0.042,36,3.1875,4.3,,0.529167,0.7,8
New Jersey,Camden,26.583333,34,32,0.004083,0.006,5,2.666667,7,10,0.695833,1,
New Jersey,Camden,26.583333,34,32,0.004083,0.006,5,2.666667,7,10,0.683333,0.8,9
New Jersey,Camden,26.583333,34,32,0.004083,0.006,5,2.6375,4.6,,0.695833,1,
New Jersey,Camden,26.583333,34,32,0.004083,0.006,5,2.6375,4.6,,0.683333,0.8,9
New Jersey,Camden,22.25,46,43,0.016292,0.036,31,5.041667,15,21,0.679167,1.2,
New Jersey,Camden,22.25,46,43,0.016292,0.036,31,5.041667,15,21,0.65,0.8,9
New Jersey,Camden,22.25,46,43,0.016292,0.036,31,5.025,13.3,,0.679167,1.2,
New Jersey,Camden,22.25,46,43,0.016292,0.036,31,5.025,13.3,,0.65,0.8,9
New Jersey,Camden,10.25,19,18,0.027792,0.038,32,1.25,3,4,0.475,0.6,
New Jersey,Camden,10.25,19,18,0.027792,0.038,32,1.25,3,4,0.554167,0.8,9
New Jersey,Camden,10.25,19,18,0.027792,0.038,32,1.25,3,,0.475,0.6,
New Jersey,Camden,10.25,19,18,0.027792,0.038,32,1.25,3,,0.554167,0.8,9
New Jersey,Camden,18.375,35,33,0.019625,0.034,29,2.291667,5,7,0.5625,0.7,
New Jersey,Camden,18.375,35,33,0.019625,0.034,29,2.291667,5,7,0.533333,0.7,8
New Jersey,Camden,18.375,35,33,0.019625,0.034,29,2.2625,4.3,,0.5625,0.7,
New Jersey,Camden,18.375,35,33,0.019625,0.034,29,2.2625,4.3,,0.533333,0.7,8
New Jersey,Camden,20.666667,41,39,0.015,0.025,21,2.333333,4,6,0.6625,1.4,
New Jersey,Camden,20.666667,41,39,0.015,0.025,21,2.333333,4,6,0.616667,0.9,10
New Jersey,Camden,20.666667,41,39,0.015,0.025,21,2.3125,3,,0.6625,1.4,
New Jersey,Camden,20.666667,41,39,0.015,0.025,21,2.3125,3,,0.616667,0.9,10
New Jersey,Camden,23.083333,48,45,0.025,0.037,31,4.521739,16,23,0.745833,2.1,
New Jersey,Camden,23.083333,48,45,0.025,0.037,31,4.521739,16,23,0.820833,1.2,14
New Jersey,Camden,23.083333,48,45,0.025,0.037,31,4.471429,13.6,,0.745833,2.1,
New Jersey,Camden,23.083333,48,45,0.025,0.037,31,4.471429,13.6,,0.820833,1.2,14
New Jersey,Camden,17.333333,29,27,0.016583,0.032,27,1.541667,3,4,0.5875,0.8,
New Jersey,Camden,17.333333,29,27,0.016583,0.032,27,1.541667,3,4,0.583333,0.7,8
New Jersey,Camden,17.333333,29,27,0.016583,0.032,27,1.5375,3,,0.5875,0.8,
New Jersey,Camden,17.333333,29,27,0.016583,0.032,27,1.5375,3,,0.583333,0.7,8
New Jersey,Camden,14,24,23,0.018125,0.022,19,1.75,3,4,0.65,0.8,
New Jersey,Camden,14,24,23,0.018125,0.022,19,1.75,3,4,0.65,0.8,9
New Jersey,Camden,14,24,23,0.018125,0.022,19,1.7375,2,,0.65,0.8,
New Jersey,Camden,14,24,23,0.018125,0.022,19,1.7375,2,,0.65,0.8,9
New Jersey,Camden,7.833333,14,13,0.022875,0.026,22,1.5,2,3,0.5625,0.6,
New Jersey,Camden,7.833333,14,13,0.022875,0.026,22,1.5,2,3,0.595833,0.7,8
New Jersey,Camden,7.833333,14,13,0.022875,0.026,22,1.4875,2,,0.5625,0.6,
New Jersey,Camden,7.833333,14,13,0.022875,0.026,22,1.4875,2,,0.595833,0.7,8
New Jersey,Camden,16.458333,50,47,0.030333,0.045,38,2.291667,5,7,0.6375,1.3,
New Jersey,Camden,16.458333,50,47,0.030333,0.045,38,2.291667,5,7,0.591667,0.8,9
New Jersey,Camden,16.458333,50,47,0.030333,0.045,38,2.2625,3.6,,0.6375,1.3,
New Jersey,Camden,16.458333,50,47,0.030333,0.045,38,2.2625,3.6,,0.591667,0.8,9
New Jersey,Camden,9.583333,15,14,0.028917,0.035,30,2.041667,3,4,0.545833,0.7,
New Jersey,Camden,9.583333,15,14,0.028917,0.035,30,2.041667,3,4,0.6,0.8,9
New Jersey,Camden,9.583333,15,14,0.028917,0.035,30,2.0125,2.6,,0.545833,0.7,
New Jersey,Camden,9.583333,15,14,0.028917,0.035,30,2.0125,2.6,,0.6,0.8,9
New Jersey,Camden,17,32,30,0.020583,0.025,21,3.041667,4,6,0.591667,0.8,
New Jersey,Camden,17,32,30,0.020583,0.025,21,3.041667,4,6,0.595833,0.7,8
New Jersey,Camden,17,32,30,0.020583,0.025,21,3.0125,4,,0.591667,0.8,
New Jersey,Camden,17,32,30,0.020583,0.025,21,3.0125,4,,0.595833,0.7,8
New Jersey,Camden,15.75,28,26,0.015458,0.021,18,1.916667,2,3,0.616667,0.7,
New Jersey,Camden,15.75,28,26,0.015458,0.021,18,1.916667,2,3,0.591667,0.7,8
New Jersey,Camden,15.75,28,26,0.015458,0.021,18,1.9125,2,,0.616667,0.7,
New Jersey,Camden,15.75,28,26,0.015458,0.021,18,1.9125,2,,0.591667,0.7,8
New Jersey,Camden,24.25,42,40,0.01925,0.029,25,6.291667,17,24,0.554545,0.8,
New Jersey,Camden,24.25,42,40,0.01925,0.029,25,6.291667,17,24,0.570833,0.7,8
New Jersey,Camden,24.25,42,40,0.01925,0.029,25,6.275,15,,0.554545,0.8,
New Jersey,Camden,24.25,42,40,0.01925,0.029,25,6.275,15,,0.570833,0.7,8
New Jersey,Camden,23.083333,48,45,0.031625,0.054,46,4.208333,17,24,0.55,1,
New Jersey,Camden,23.083333,48,45,0.031625,0.054,46,4.208333,17,24,0.566667,0.9,10
New Jersey,Camden,23.083333,48,45,0.031625,0.054,46,4.2,12,,0.55,1,
New Jersey,Camden,23.083333,48,45,0.031625,0.054,46,4.2,12,,0.566667,0.9,10
New Jersey,Camden,18.208333,51,48,0.029417,0.047,40,3.708333,10,14,0.416667,0.7,
New Jersey,Camden,18.208333,51,48,0.029417,0.047,40,3.708333,10,14,0.4125,0.6,7
New Jersey,Camden,18.208333,51,48,0.029417,0.047,40,3.675,8.6,,0.416667,0.7,
New Jersey,Camden,18.208333,51,48,0.029417,0.047,40,3.675,8.6,,0.4125,0.6,7
New Jersey,Camden,25.208333,51,48,0.02825,0.052,44,4.166667,9,13,0.683333,2,
New Jersey,Camden,25.208333,51,48,0.02825,0.052,44,4.166667,9,13,0.679167,1.1,13
New Jersey,Camden,25.208333,51,48,0.02825,0.052,44,4.1375,8,,0.683333,2,
New Jersey,Camden,25.208333,51,48,0.02825,0.052,44,4.1375,8,,0.679167,1.1,13
New Jersey,Camden,24,45,42,0.029708,0.048,41,4.083333,7,10,0.516667,0.8,
New Jersey,Camden,24,45,42,0.029708,0.048,41,4.083333,7,10,0.541667,0.7,8
New Jersey,Camden,24,45,42,0.029708,0.048,41,4.05,6.6,,0.516667,0.8,
New Jersey,Camden,24,45,42,0.029708,0.048,41,4.05,6.6,,0.541667,0.7,8
New Jersey,Camden,19.363636,44,42,0.035375,0.051,43,4.166667,8,11,0.441667,0.7,
New Jersey,Camden,19.363636,44,42,0.035375,0.051,43,4.166667,8,11,0.454167,0.5,6
New Jersey,Camden,19.363636,44,42,0.035375,0.051,43,4.125,5.6,,0.441667,0.7,
New Jersey,Camden,19.363636,44,42,0.035375,0.051,43,4.125,5.6,,0.454167,0.5,6
New Jersey,Camden,14.083333,34,32,0.038625,0.058,49,2.291667,4,6,0.45,0.7,
New Jersey,Camden,14.083333,34,32,0.038625,0.058,49,2.291667,4,6,0.433333,0.5,6
New Jersey,Camden,14.083333,34,32,0.038625,0.058,49,2.275,3.6,,0.45,0.7,
New Jersey,Camden,14.083333,34,32,0.038625,0.058,49,2.275,3.6,,0.433333,0.5,6
New Jersey,Camden,24.916667,51,48,0.033333,0.064,64,9.625,26,37,0.566667,0.8,
New Jersey,Camden,24.916667,51,48,0.033333,0.064,64,9.625,26,37,0.525,0.6,7
New Jersey,Camden,24.916667,51,48,0.033333,0.064,64,9.5875,18.3,,0.566667,0.8,
New Jersey,Camden,24.916667,51,48,0.033333,0.064,64,9.5875,18.3,,0.525,0.6,7
New Jersey,Camden,25.375,54,51,0.045083,0.079,109,7.416667,13,19,0.666667,1.1,
New Jersey,Camden,25.375,54,51,0.045083,0.079,109,7.416667,13,19,0.6625,0.8,9
New Jersey,Camden,25.375,54,51,0.045083,0.079,109,7.3875,11,,0.666667,1.1,
New Jersey,Camden,25.375,54,51,0.045083,0.079,109,7.3875,11,,0.6625,0.8,9
New Jersey,Camden,21.166667,40,38,0.044875,0.071,87,8.958333,14,20,0.620833,1,
New Jersey,Camden,21.166667,40,38,0.044875,0.071,87,8.958333,14,20,0.641667,0.8,9
New Jersey,Camden,21.166667,40,38,0.044875,0.071,87,8.925,11,,0.620833,1,
New Jersey,Camden,21.166667,40,38,0.044875,0.071,87,8.925,11,,0.641667,0.8,9
New Jersey,Camden,29.041667,63,61,0.05125,0.082,116,9.590909,21,30,0.670833,1,
New Jersey,Camden,29.041667,63,61,0.05125,0.082,116,9.590909,21,30,0.679167,0.9,10
New Jersey,Camden,29.041667,63,61,0.05125,0.082,116,7.3,11.3,,0.670833,1,
New Jersey,Camden,29.041667,63,61,0.05125,0.082,116,7.3,11.3,,0.679167,0.9,10
New Jersey,Camden,20.291667,33,31,0.055958,0.085,124,8.125,18,26,0.579167,0.7,
New Jersey,Camden,20.291667,33,31,0.055958,0.085,124,8.125,18,26,0.6,0.6,7
New Jersey,Camden,20.291667,33,31,0.055958,0.085,124,8.0875,13.6,,0.579167,0.7,
New Jersey,Camden,20.291667,33,31,0.055958,0.085,124,8.0875,13.6,,0.6,0.6,7
New Jersey,Camden,16.708333,30,28,0.022083,0.034,29,1.833333,4,6,0.604167,0.8,
New Jersey,Camden,16.708333,30,28,0.022083,0.034,29,1.833333,4,6,0.595833,0.7,8
New Jersey,Camden,16.708333,30,28,0.022083,0.034,29,1.8125,2.6,,0.604167,0.8,
New Jersey,Camden,16.708333,30,28,0.022083,0.034,29,1.8125,2.6,,0.595833,0.7,8
New Jersey,Camden,20.086957,57,54,0.025417,0.043,36,2.833333,5,7,0.547826,1.3,
New Jersey,Camden,20.086957,57,54,0.025417,0.043,36,2.833333,5,7,0.525,0.8,9
New Jersey,Camden,20.086957,57,54,0.025417,0.043,36,2.8,4,,0.547826,1.3,
New Jersey,Camden,20.086957,57,54,0.025417,0.043,36,2.8,4,,0.525,0.8,9
New Jersey,Camden,24.291667,55,52,0.034667,0.065,67,5.25,30,43,0.541667,0.6,
New Jersey,Camden,24.291667,55,52,0.034667,0.065,67,5.25,30,43,0.579167,0.8,9
New Jersey,Camden,24.291667,55,52,0.034667,0.065,67,5.225,13.3,,0.541667,0.6,
New Jersey,Camden,24.291667,55,52,0.034667,0.065,67,5.225,13.3,,0.579167,0.8,9
New Jersey,Camden,15.041667,20,19,0.04325,0.077,104,2.208333,7,10,0.541667,0.7,
New Jersey,Camden,15.041667,20,19,0.04325,0.077,104,2.208333,7,10,0.558333,0.6,7
New Jersey,Camden,15.041667,20,19,0.04325,0.077,104,2.2,4,,0.541667,0.7,
New Jersey,Camden,15.041667,20,19,0.04325,0.077,104,2.2,4,,0.558333,0.6,7
New Jersey,Camden,9.75,19,18,0.041,0.053,45,3.5,9,13,0.416667,0.5,
New Jersey,Camden,9.75,19,18,0.041,0.053,45,3.5,9,13,0.420833,0.5,6
New Jersey,Camden,9.75,19,18,0.041,0.053,45,3.4625,5.6,,0.416667,0.5,
New Jersey,Camden,9.75,19,18,0.041,0.053,45,3.4625,5.6,,0.420833,0.5,6
New Jersey,Camden,16.958333,50,47,0.033292,0.05,42,1.958333,3,4,0.433333,1.1,
New Jersey,Camden,16.958333,50,47,0.033292,0.05,42,1.958333,3,4,0.391667,0.7,8
New Jersey,Camden,16.958333,50,47,0.033292,0.05,42,1.925,3,,0.433333,1.1,
New Jersey,Camden,16.958333,50,47,0.033292,0.05,42,1.925,3,,0.391667,0.7,8
New Jersey,Camden,20.5,38,36,0.038708,0.052,44,5.25,15,21,0.420833,0.7,
New Jersey,Camden,20.5,38,36,0.038708,0.052,44,5.25,15,21,0.504167,0.7,8
New Jersey,Camden,20.5,38,36,0.038708,0.052,44,5.2125,9,,0.420833,0.7,
New Jersey,Camden,20.5,38,36,0.038708,0.052,44,5.2125,9,,0.504167,0.7,8
New Jersey,Camden,14.782609,42,40,0.046042,0.065,67,3.166667,6,9,0.425,0.9,
New Jersey,Camden,14.782609,42,40,0.046042,0.065,67,3.166667,6,9,0.433333,0.5,6
New Jersey,Camden,14.782609,42,40,0.046042,0.065,67,3.125,4.6,,0.425,0.9,
New Jersey,Camden,14.782609,42,40,0.046042,0.065,67,3.125,4.6,,0.433333,0.5,6
New Jersey,Camden,12,28,26,0.036278,0.049,42,2.652174,7,10,0.425,0.6,
New Jersey,Camden,12,28,26,0.036278,0.049,42,2.652174,7,10,0.420833,0.5,6
New Jersey,Camden,12,28,26,0.036278,0.049,42,2.471429,3.6,,0.425,0.6,
New Jersey,Camden,12,28,26,0.036278,0.049,42,2.471429,3.6,,0.420833,0.5,6
New Jersey,Camden,15.541667,33,31,0.016,0.026,22,1.416667,6,9,0.454167,0.7,
New Jersey,Camden,15.541667,33,31,0.016,0.026,22,1.416667,6,9,0.458333,0.6,7
New Jersey,Camden,15.541667,33,31,0.016,0.026,22,1.4125,4,,0.454167,0.7,
New Jersey,Camden,15.541667,33,31,0.016,0.026,22,1.4125,4,,0.458333,0.6,7
New Jersey,Camden,8.916667,14,13,0.023458,0.025,21,1,1,1,0.379167,0.5,
New Jersey,Camden,8.916667,14,13,0.023458,0.025,21,1,1,1,0.375,0.4,5
New Jersey,Camden,8.916667,14,13,0.023458,0.025,21,1,1,,0.379167,0.5,
New Jersey,Camden,8.916667,14,13,0.023458,0.025,21,1,1,,0.375,0.4,5
New Jersey,Camden,9.291667,21,20,0.017583,0.025,21,1.083333,2,3,0.420833,0.6,
New Jersey,Camden,9.291667,21,20,0.017583,0.025,21,1.083333,2,3,0.416667,0.5,6
New Jersey,Camden,9.291667,21,20,0.017583,0.025,21,1.075,1.3,,0.420833,0.6,
New Jersey,Camden,9.291667,21,20,0.017583,0.025,21,1.075,1.3,,0.416667,0.5,6
New Jersey,Camden,13.583333,22,21,0.017208,0.023,19,1.416667,7,10,0.454167,0.6,
New Jersey,Camden,13.583333,22,21,0.017208,0.023,19,1.416667,7,10,0.445833,0.5,6
New Jersey,Camden,13.583333,22,21,0.017208,0.023,19,1.4,3.6,,0.454167,0.6,
New Jersey,Camden,13.583333,22,21,0.017208,0.023,19,1.4,3.6,,0.445833,0.5,6
New Jersey,Camden,12.333333,26,25,0.026083,0.037,31,1.416667,4,6,0.447826,0.7,
New Jersey,Camden,12.333333,26,25,0.026083,0.037,31,1.416667,4,6,0.466667,0.5,6
New Jersey,Camden,12.333333,26,25,0.026083,0.037,31,1.4,2.6,,0.447826,0.7,
New Jersey,Camden,12.333333,26,25,0.026083,0.037,31,1.4,2.6,,0.466667,0.5,6
New Jersey,Camden,18.708333,45,42,0.033458,0.056,47,3.166667,10,14,0.5,1.2,
